ESNERR_StCode,Region,Date,AvgOfDD_LAT,AvgOfDD_LONG,Temp C,Sal (PSU),Ammonia,Nitrate,Phosphate,NumCode,month,Year,dryS,Subbasin
RNM,Reserve,8/29/1994,36.8364,-121.7323,20.79999924,41.06453334,0.49000001,0.904,0.189999998,8.1,8,1994,1,North Marsh
RNM,Reserve,9/20/1994,36.8364,-121.7323,18.5,18.79999924,0.119999997,0.113,0.189999998,8.1,9,1994,1,North Marsh
RNM,Reserve,10/24/1994,36.8364,-121.7323,14.39999962,30.20000076,0.289999992,0.678,0.600000024,8.1,10,1994,1,North Marsh
RNM,Reserve,11/14/1994,36.8364,-121.7323,9,21.29999924,0.330000013,0.452,0.059999999,8.1,11,1994,0,North Marsh
RNM,Reserve,12/31/1994,36.8364,-121.7323,10.5,21,0.300000012,0.113,0.039999999,8.1,12,1994,0,North Marsh
RNM,Reserve,1/30/1995,36.8364,-121.7323,18.20000076,16,0.170000002,0.678,0.029999999,8.1,1,1995,0,North Marsh
RNM,Reserve,3/27/1995,36.8364,-121.7323,20.20000076,11.39999962,0.289999992,0.678,0.039999999,8.1,3,1995,0,North Marsh
RNM,Reserve,4/24/1995,36.8364,-121.7323,24.79999924,7.230000019,0.379999995,0.113,0.015,8.1,4,1995,0,North Marsh
RNM,Reserve,5/22/1995,36.8364,-121.7323,25.29999924,27.89999962,1.149999976,0.226,0.050000001,8.1,5,1995,1,North Marsh
RNM,Reserve,6/29/1995,36.8364,-121.7323,17.89999962,40.29999924,0.980000019,0.113,0.015,8.1,6,1995,1,North Marsh
RNM,Reserve,7/21/1995,36.8364,-121.7323,NA,41.14112268,0.660000026,0.113,0.100000001,8.1,7,1995,1,North Marsh
RNM,Reserve,8/29/1995,36.8364,-121.7323,NA,40.45269825,0.439999998,0.113,0.170000002,8.1,8,1995,1,North Marsh
RNM,Reserve,9/25/1995,36.8364,-121.7323,17.20000076,40.33293411,0.079999998,0.226,0.129999995,8.1,9,1995,1,North Marsh
RNM,Reserve,10/24/1995,36.8364,-121.7323,14.60000038,40.17928193,0.200000003,0.113,0.140000001,8.1,10,1995,1,North Marsh
RNM,Reserve,11/28/1995,36.8364,-121.7323,15.39999962,36.89315666,0.430000007,0.113,0.25999999,8.1,11,1995,0,North Marsh
RNM,Reserve,12/19/1995,36.8364,-121.7323,10.10000038,28.96460621,1.820000052,0.113,0.015,8.1,12,1995,0,North Marsh
RNM,Reserve,1/30/1996,36.8364,-121.7323,10.5,30.07596065,0.360000014,0.226,0.015,8.1,1,1996,0,North Marsh
RNM,Reserve,2/29/1996,36.8364,-121.7323,14,15.16870941,0.379999995,0.678,0.119999997,8.1,2,1996,0,North Marsh
RNM,Reserve,3/26/1996,36.8364,-121.7323,15.30000019,19.97752049,0.25999999,0.113,0.015,8.1,3,1996,0,North Marsh
RNM,Reserve,4/29/1996,36.8364,-121.7323,NA,34.27137152,0.150000006,0.113,0.159999996,8.1,4,1996,0,North Marsh
RNM,Reserve,5/28/1996,36.8364,-121.7323,17.5,11.94357184,0.349999994,0.113,0.029999999,8.1,5,1996,1,North Marsh
RNM,Reserve,7/30/1996,36.8364,-121.7323,27.10000038,25.16599957,0.75999999,0.113,0.015,8.1,7,1996,1,North Marsh
RNM,Reserve,9/30/1996,36.8364,-121.7323,15.69999981,17.53719602,0.839999974,0.113,0.25,8.1,9,1996,1,North Marsh
RNM,Reserve,10/21/1996,36.8364,-121.7323,17.20000076,36.50747881,0.200000003,0.113,0.140000001,8.1,10,1996,1,North Marsh
RNM,Reserve,11/18/1996,36.8364,-121.7323,20.10000038,13.05819049,0.409999996,1.356,0.239999995,8.1,11,1996,0,North Marsh
RNM,Reserve,12/31/1996,36.8364,-121.7323,16.10000038,22.96224245,0.529999971,0.226,0.100000001,8.1,12,1996,0,North Marsh
RNM,Reserve,1/28/1997,36.8364,-121.7323,13.80000019,11.72057124,0.209999993,0.226,0.180000007,8.1,1,1997,0,North Marsh
RNM,Reserve,3/24/1997,36.8364,-121.7323,24.5,33.52821605,0.189999998,0.113,0.079999998,8.1,3,1997,0,North Marsh
RNM,Reserve,5/27/1997,36.8364,-121.7323,25.70000076,35.30938431,0.100000001,0.113,0.050000001,8.1,5,1997,1,North Marsh
RNM,Reserve,7/29/1997,36.8364,-121.7323,25.29999924,33.41999817,0.140000001,2.486,0.090000004,8.1,7,1997,1,North Marsh
RNM,Reserve,8/25/1997,36.8364,-121.7323,30.60000038,37.63999939,0.389999986,0.226,0.180000007,8.1,8,1997,1,North Marsh
RNM,Reserve,10/3/1997,36.8364,-121.7323,23.89999962,34.88999939,0.209999993,0.113,0.119999997,8.1,10,1997,1,North Marsh
RNM,Reserve,10/28/1997,36.8364,-121.7323,12.80000019,32.72999954,0.239999995,0.113,0.219999999,8.1,10,1997,1,North Marsh
RNM,Reserve,11/17/1997,36.8364,-121.7323,17.60000038,24.63999939,0.209999993,0.226,0.109999999,8.1,11,1997,0,North Marsh
RNM,Reserve,12/31/1997,36.8364,-121.7323,20.20000076,29.12000084,0.059999999,0.452,0.819999993,8.1,12,1997,0,North Marsh
RNM,Reserve,2/3/1998,36.8364,-121.7323,13.69999981,12.59000015,0.469999999,2.486,0.180000007,8.1,2,1998,0,North Marsh
RNM,Reserve,2/24/1998,36.8364,-121.7323,16.29999924,1.889999986,0.620000005,2.712,0.039999999,8.1,2,1998,0,North Marsh
RNM,Reserve,3/31/1998,36.8364,-121.7323,13.19999981,NA,0.059999999,0.452,0.039999999,8.1,3,1998,0,North Marsh
RNM,Reserve,3/8/2000,36.8364,-121.7323,NA,NA,1.220000029,3.616,0.039999999,8.1,3,2.00E+03,0,North Marsh
BSE,Lower Slough,9/22/1989,36.8215,-121.7834,19.29999924,NA,1.213379974,0.029705438,0.499100012,13,9,1989,1,East Bennett
BSE,Lower Slough,11/19/1989,36.8215,-121.7834,16.5,18.20000076,0.106399999,0.521947,0.254199994,13,11,1989,0,East Bennett
BSE,Lower Slough,12/17/1989,36.8215,-121.7834,10.19999981,21,0.023379999,0.016954521,0.065719996,13,12,1989,0,East Bennett
BSE,Lower Slough,1/20/1990,36.8215,-121.7834,12,23.5,0.071820002,0.021858721,0.471199994,13,1,1990,0,East Bennett
BSE,Lower Slough,2/25/1990,36.8215,-121.7834,15.80000019,21.79999924,0.256479996,0.037131801,0.545600012,13,2,1990,0,East Bennett
BSE,Lower Slough,3/24/1990,36.8215,-121.7834,16.79999924,21,0.032899999,0.027323401,0.557379986,13,3,1990,0,East Bennett
BSE,Lower Slough,4/28/1990,36.8215,-121.7834,19.5,30,0.01288,0.0098084,0.269080009,13,4,1990,0,East Bennett
BSE,Lower Slough,5/12/1990,36.8215,-121.7834,21,23.89999962,0.01218,0.02438088,0.452600012,13,5,1990,1,East Bennett
BSE,Lower Slough,6/10/1990,36.8215,-121.7834,21.5,28,0.00686,0.020037161,0.386260001,13,6,1990,1,East Bennett
BSE,Lower Slough,7/15/1990,36.8215,-121.7834,20.10000038,22,0.053759999,0.027043159,0.279,13,7,1990,1,East Bennett
BSE,Lower Slough,9/22/1990,36.8215,-121.7834,20.10000038,31.89999962,0.0154,0.027183277,0.163989999,13,9,1990,1,East Bennett
BSE,Lower Slough,10/21/1990,36.8215,-121.7834,17,32.09999847,0.082459998,0.051283921,0.102919998,13,10,1990,1,East Bennett
BSE,Lower Slough,11/18/1990,36.8215,-121.7834,15,33,0.040460001,0.02816412,0.07781,13,11,1990,0,East Bennett
BSE,Lower Slough,1/27/1991,36.8215,-121.7834,12.5,31,0.083859997,0.044838401,0.182900003,13,1,1991,0,East Bennett
BSE,Lower Slough,2/22/1991,36.8215,-121.7834,15.89999962,31.89999962,0.021,0.029985678,0.063549999,13,2,1991,0,East Bennett
BSE,Lower Slough,3/5/1991,36.8215,-121.7834,13.10000038,27,0.297219994,0.260623205,0.265050006,13,3,1991,0,East Bennett
BSE,Lower Slough,4/28/1991,36.8215,-121.7834,21,30,4.20E-04,0.011349721,0.143839996,13,4,1991,0,East Bennett
BSE,Lower Slough,5/18/1991,36.8215,-121.7834,17,33,0.00266,0.016674281,0.083700001,13,5,1991,1,East Bennett
BSE,Lower Slough,6/7/1991,36.8215,-121.7834,20.20000076,33.90000153,4.20E-04,0.040494678,0.639220026,13,6,1991,1,East Bennett
BSE,Lower Slough,7/13/1991,36.8215,-121.7834,19.70000076,35,0.00896,0.00784672,0.316199994,13,7,1991,1,East Bennett
BSE,Lower Slough,8/25/1991,36.8215,-121.7834,19.89999962,34,0.0126,0.279959754,NA,13,8,1991,1,East Bennett
BSE,Lower Slough,9/22/1991,36.8215,-121.7834,19.5,31,0.0063,0.037692281,NA,13,9,1991,1,East Bennett
BSE,Lower Slough,10/30/1991,36.8215,-121.7834,16.5,31.70000076,0.00504,0.033768921,NA,13,10,1991,1,East Bennett
BSE,Lower Slough,11/11/1991,36.8215,-121.7834,15.5,32,0.088059999,0.119662479,0.153140002,13,11,1991,0,East Bennett
BSE,Lower Slough,12/14/1991,36.8215,-121.7834,11,33.90000153,0.025,0.058759998,0.119999997,13,12,1991,0,East Bennett
BSE,Lower Slough,1/26/1992,36.8215,-121.7834,14,33,0.025,0.088139997,0.200000003,13,1,1992,0,East Bennett
BSE,Lower Slough,2/17/1992,36.8215,-121.7834,15.10000038,19.79999924,0.109999999,1.695,0.200000003,13,2,1992,0,East Bennett
BSE,Lower Slough,3/28/1992,36.8215,-121.7834,18.5,29,0.025,0.045200001,0.109999999,13,3,1992,0,East Bennett
BSE,Lower Slough,6/29/1992,36.8215,-121.7834,20,34,0.300000012,0.0055,0.189999998,13,6,1992,1,East Bennett
BSE,Lower Slough,7/20/1992,36.8215,-121.7834,24,34.90000153,0.05,0.0055,0.090000004,13,7,1992,1,East Bennett
BSE,Lower Slough,8/8/1992,36.8215,-121.7834,19.20000076,34.09999847,0.100000001,0.0226,0.109999999,13,8,1992,1,East Bennett
BSE,Lower Slough,9/29/1992,36.8215,-121.7834,17.89999962,32.90000153,0.05,0.158199997,0.119999997,13,9,1992,1,East Bennett
BSE,Lower Slough,10/30/1992,36.8215,-121.7834,17,31.89999962,0.200000003,1.017,0.079999998,13,10,1992,1,East Bennett
BSE,Lower Slough,11/16/1992,36.8215,-121.7834,14,33.20000076,0.300000012,0.158199997,0.079999998,13,11,1992,0,East Bennett
BSE,Lower Slough,12/7/1992,36.8215,-121.7834,13.80000019,30,0.100000001,0.565,0.090000004,13,12,1992,0,East Bennett
BSE,Lower Slough,1/28/1993,36.8215,-121.7834,13.30000019,8.533304777,0.800000012,1.672400022,0.409999996,13,1,1993,0,East Bennett
BSE,Lower Slough,2/23/1993,36.8215,-121.7834,11.5,15.5,0.600000024,0.113,0.039999999,13,2,1993,0,East Bennett
BSE,Lower Slough,3/29/1993,36.8215,-121.7834,16.89999962,21.00559759,0.400000006,0.700599978,0.349999994,13,3,1993,0,East Bennett
BSE,Lower Slough,4/30/1993,36.8215,-121.7834,20,29.20000076,0.200000003,0.452,0.330000013,13,4,1993,0,East Bennett
BSE,Lower Slough,5/24/1993,36.8215,-121.7834,18,30.89999962,0.05,0.452,0.25,13,5,1993,1,East Bennett
BSE,Lower Slough,6/28/1993,36.8215,-121.7834,19.79999924,35,0.200000003,0.904,0.370000005,13,6,1993,1,East Bennett
BSE,Lower Slough,7/27/1993,36.8215,-121.7834,18.79999924,29.05197703,0.200000003,0.452,0.159999996,13,7,1993,1,East Bennett
BSE,Lower Slough,8/9/1993,36.8215,-121.7834,21.70000076,32.79999924,0.100000001,0.678,0.230000004,13,8,1993,1,East Bennett
BSE,Lower Slough,9/20/1993,36.8215,-121.7834,15.89999962,30.5,0.05,0.226,0.07,13,9,1993,1,East Bennett
BSE,Lower Slough,10/25/1993,36.8215,-121.7834,16.20000076,34,0.025,0.452,0.119999997,13,10,1993,1,East Bennett
BSE,Lower Slough,12/20/1993,36.8215,-121.7834,6.800000191,30.70000076,0.025,0.452,0.050000001,13,12,1993,0,East Bennett
BSE,Lower Slough,1/30/1994,36.8215,-121.7834,10.10000038,30.20000076,0.899999976,0.452,0.150000006,13,1,1994,0,East Bennett
BSE,Lower Slough,3/7/1994,36.8215,-121.7834,13.5,28.89999962,0.025,0.904,0.170000002,13,3,1994,0,East Bennett
BSE,Lower Slough,5/2/1994,36.8215,-121.7834,16,27.39999962,0.025,0.452,0.029999999,13,5,1994,1,East Bennett
BSE,Lower Slough,6/13/1994,36.8215,-121.7834,20.79999924,36.88969788,0.090000004,0.678,0.189999998,13,6,1994,1,East Bennett
BSE,Lower Slough,7/26/1994,36.8215,-121.7834,19.20000076,34.42018547,0.025,0.678,0.159999996,13,7,1994,1,East Bennett
BSE,Lower Slough,8/29/1994,36.8215,-121.7834,18.29999924,35.68904356,0.090000004,0.678,0.230000004,13,8,1994,1,East Bennett
BSE,Lower Slough,9/20/1994,36.8215,-121.7834,18,32,0.059999999,0.113,0.059999999,13,9,1994,1,East Bennett
BSE,Lower Slough,10/24/1994,36.8215,-121.7834,15,28,0.100000001,0.113,0.07,13,10,1994,1,East Bennett
BSE,Lower Slough,12/31/1994,36.8215,-121.7834,8.5,22,0.119999997,0.113,0.059999999,13,12,1994,0,East Bennett
BSE,Lower Slough,1/30/1995,36.8215,-121.7834,12,23.79999924,0.119999997,0.226,0.360000014,13,1,1995,0,East Bennett
BSE,Lower Slough,3/27/1995,36.8215,-121.7834,17.20000076,4.239999771,0.025,0.904,0.280000001,13,3,1995,0,East Bennett
BSE,Lower Slough,4/24/1995,36.8215,-121.7834,21.70000076,24.12999916,0.025,0.904,0.769999981,13,4,1995,0,East Bennett
BSE,Lower Slough,5/22/1995,36.8215,-121.7834,18.10000038,31.10000038,0.025,1.356,0.230000004,13,5,1995,1,East Bennett
BSE,Lower Slough,6/29/1995,36.8215,-121.7834,18.29999924,33.70000076,0.360000014,0.113,0.330000013,13,6,1995,1,East Bennett
BSE,Lower Slough,7/21/1995,36.8215,-121.7834,NA,30.43656519,0.280000001,0.113,0.699999988,13,7,1995,1,East Bennett
BSE,Lower Slough,8/29/1995,36.8215,-121.7834,NA,36.2135623,0.025,0.113,0.180000007,13,8,1995,1,East Bennett
BSE,Lower Slough,9/25/1995,36.8215,-121.7834,18.70000076,33.66987356,0.025,0.113,0.07,13,9,1995,1,East Bennett
BSE,Lower Slough,10/24/1995,36.8215,-121.7834,15.80000019,34.19257012,0.119999997,0.113,0.109999999,13,10,1995,1,East Bennett
BSE,Lower Slough,11/28/1995,36.8215,-121.7834,12.80000019,33.83401082,0.07,0.113,0.050000001,13,11,1995,0,East Bennett
BSE,Lower Slough,12/19/1995,36.8215,-121.7834,10.80000019,30.25932984,0.189999998,0.113,0.07,13,12,1995,0,East Bennett
BSE,Lower Slough,1/30/1996,36.8215,-121.7834,12,30.16395665,0.025,0.113,0.015,13,1,1996,0,East Bennett
BSE,Lower Slough,2/29/1996,36.8215,-121.7834,11.69999981,10.03613772,0.49000001,1.356,0.800000012,13,2,1996,0,East Bennett
BSE,Lower Slough,3/26/1996,36.8215,-121.7834,16,21.28838535,0.025,0.113,0.280000001,13,3,1996,0,East Bennett
BSE,Lower Slough,4/29/1996,36.8215,-121.7834,24.5,32.82877076,0.270000011,0.452,0.620000005,13,4,1996,0,East Bennett
BSE,Lower Slough,5/28/1996,36.8215,-121.7834,18.29999924,34.64160324,0.310000002,0.113,0.300000012,13,5,1996,1,East Bennett
BSE,Lower Slough,6/29/1996,36.8215,-121.7834,NA,37.86982199,0.07,0.904,0.289999992,13,6,1996,1,East Bennett
BSE,Lower Slough,7/30/1996,36.8215,-121.7834,22.39999962,37.62095454,0.079999998,0.113,0.100000001,13,7,1996,1,East Bennett
BSE,Lower Slough,8/26/1996,36.8215,-121.7834,20.20000076,39.0836791,0.180000007,0.113,0.170000002,13,8,1996,1,East Bennett
BSE,Lower Slough,10/21/1996,36.8215,-121.7834,14.80000019,35.84357537,0.025,0.452,0.180000007,13,10,1996,1,East Bennett
BSE,Lower Slough,11/18/1996,36.8215,-121.7834,15,30.11995533,0.140000001,0.113,0.159999996,13,11,1996,0,East Bennett
BSE,Lower Slough,12/31/1996,36.8215,-121.7834,15.5,5.462618425,0.50999999,0.452,0.289999992,13,12,1996,0,East Bennett
BSE,Lower Slough,1/28/1997,36.8215,-121.7834,14.19999981,1.374333374,0.239999995,0.678,0.419999987,13,1,1997,0,East Bennett
BSE,Lower Slough,2/28/1997,36.8215,-121.7834,15.19999981,15.77999973,0.07,0.452,0.140000001,13,2,1997,0,East Bennett
BSE,Lower Slough,3/24/1997,36.8215,-121.7834,18.20000076,32.09460097,0.079999998,0.452,0.219999999,13,3,1997,0,East Bennett
BSE,Lower Slough,4/21/1997,36.8215,-121.7834,22.5,33.14100764,0.059999999,2.26,0.460000008,13,4,1997,0,East Bennett
BSE,Lower Slough,5/27/1997,36.8215,-121.7834,22.70000076,36.6208445,0.059999999,0.113,0.370000005,13,5,1997,1,East Bennett
BSE,Lower Slough,6/23/1997,36.8215,-121.7834,22.79999924,38.77052816,0.025,0.113,0.119999997,13,6,1997,1,East Bennett
BSE,Lower Slough,7/29/1997,36.8215,-121.7834,19.5,37.04000092,0.025,0.904,0.150000006,13,7,1997,1,East Bennett
BSE,Lower Slough,8/26/1997,36.8215,-121.7834,24.70000076,36.25999832,0.129999995,0.452,0.140000001,13,8,1997,1,East Bennett
BSE,Lower Slough,10/2/1997,36.8215,-121.7834,22.20000076,36.56000137,0.025,NA,0.090000004,13,10,1997,1,East Bennett
BSE,Lower Slough,10/28/1997,36.8215,-121.7834,16.60000038,35.68999863,0.050000001,0.452,0.039999999,13,10,1997,1,East Bennett
BSE,Lower Slough,2/2/1998,36.8215,-121.7834,12.5,3,3.00999999,0.678,1.320000053,13,2,1998,0,East Bennett
BSE,Lower Slough,2/23/1998,36.8215,-121.7834,12.30000019,0.689999998,1.039999962,1.13,0.660000026,13,2,1998,0,East Bennett
BSE,Lower Slough,3/30/1998,36.8215,-121.7834,14.60000038,5.489999771,0.839999974,0.904,0.589999974,13,3,1998,0,East Bennett
BSE,Lower Slough,4/27/1998,36.8215,-121.7834,20,14.72000027,0.109999999,0.452,0.140000001,13,4,1998,0,East Bennett
BSE,Lower Slough,6/2/1998,36.8215,-121.7834,18.60000038,25.29000092,0.025,NA,0.150000006,13,6,1998,1,East Bennett
BSE,Lower Slough,7/27/1998,36.8215,-121.7834,20.70000076,36.29999924,0.025,0.113,0.289999992,13,7,1998,1,East Bennett
BSE,Lower Slough,9/1/1998,36.8215,-121.7834,23.10000038,39.66999817,0.025,0.452,0.239999995,13,9,1998,1,East Bennett
BSE,Lower Slough,9/29/1998,36.8215,-121.7834,21.10000038,39.24000168,0.129999995,0.452,0.280000001,13,9,1998,1,East Bennett
BSE,Lower Slough,11/3/1998,36.8215,-121.7834,14.69999981,38.02999878,0.050000001,0.452,0.25999999,13,11,1998,0,East Bennett
BSE,Lower Slough,12/8/1998,36.8215,-121.7834,7.900000095,32.45000076,0.025,0.113,0.439999998,13,12,1998,0,East Bennett
BSE,Lower Slough,1/11/1999,36.8215,-121.7834,9.100000381,33.93999863,0.025,0.452,0.079999998,13,1,1999,0,East Bennett
BSE,Lower Slough,2/2/1999,36.8215,-121.7834,9.100000381,24.57999992,0.090000004,1.582,0.07,13,2,1999,0,East Bennett
BSE,Lower Slough,3/1/1999,36.8215,-121.7834,16.79999924,13.92000008,0.025,0.904,0.180000007,13,3,1999,0,East Bennett
BSE,Lower Slough,3/29/1999,36.8215,-121.7834,NA,23.17435443,0.140000001,0.226,0.109999999,13,3,1999,0,East Bennett
BSE,Lower Slough,4/26/1999,36.8215,-121.7834,18.29999924,21.55999947,0.050000001,0.678,0.150000006,13,4,1999,0,East Bennett
BSE,Lower Slough,6/1/1999,36.8215,-121.7834,17.60000038,32.49000168,0.123999998,0.904,0.119999997,13,6,1999,1,East Bennett
BSE,Lower Slough,6/29/1999,36.8215,-121.7834,19.70000076,35.27000046,0.059999999,0.226,0.239999995,13,6,1999,1,East Bennett
BSE,Lower Slough,7/26/1999,36.8215,-121.7834,17.29999924,41.11000061,0.025,0.904,0.230000004,13,7,1999,1,East Bennett
BSE,Lower Slough,9/11/2000,36.8215,-121.7834,21.79999924,50.42242166,0.059999999,0.113,0.079999998,13,9,2.00E+03,1,East Bennett
BSE,Lower Slough,10/16/2000,36.8215,-121.7834,17.5,51.82179806,0.090000004,0.113,0.015,13,10,2.00E+03,1,East Bennett
BSE,Lower Slough,11/6/2000,36.8215,-121.7834,15.30000019,44.11000061,0.025,NA,0.050000001,13,11,2.00E+03,0,East Bennett
BSE,Lower Slough,12/11/2000,36.8215,-121.7834,13.68000031,39.34000015,0.025,0.678,0.015,13,12,2.00E+03,0,East Bennett
BSE,Lower Slough,1/8/2001,36.8215,-121.7834,13.18999958,44.34999847,0.025,0.113,0.015,13,1,2001,0,East Bennett
BSE,Lower Slough,2/5/2001,36.8215,-121.7834,15.53999996,33.63999939,0.025,0.113,0.039999999,13,2,2001,0,East Bennett
BSE,Lower Slough,3/13/2001,36.8215,-121.7834,16.59000015,25.65999985,0.119999997,0.113,0.039999999,13,3,2001,0,East Bennett
BSE,Lower Slough,4/30/2001,36.8215,-121.7834,21.20000076,31.54999924,0.090000004,0.113,0.109999999,13,4,2001,0,East Bennett
BSE,Lower Slough,5/29/2001,36.8215,-121.7834,19.61000061,35.75999832,0.100000001,0.904,0.129999995,13,5,2001,1,East Bennett
BSE,Lower Slough,6/25/2001,36.8215,-121.7834,22.30999947,43.77999878,0.059999999,0.113,0.059999999,13,6,2001,1,East Bennett
BSE,Lower Slough,7/31/2001,36.8215,-121.7834,19.5,26.42000008,0.059999999,0.113,0.07,13,7,2001,1,East Bennett
BSE,Lower Slough,8/27/2001,36.8215,-121.7834,24.80999947,48.65000153,0.100000001,0.113,0.07,13,8,2001,1,East Bennett
BSE,Lower Slough,9/24/2001,36.8215,-121.7834,20.42000008,0.209999993,0.025,0.113,0.079999998,13,9,2001,1,East Bennett
BSE,Lower Slough,10/29/2001,36.8215,-121.7834,16.54000092,18.87000084,0.050000001,0.226,NA,13,10,2001,1,East Bennett
BSE,Lower Slough,12/18/2001,36.8215,-121.7834,9.539999962,11.59000015,0.07,0.113,NA,13,12,2001,0,East Bennett
BSE,Lower Slough,1/28/2002,36.8215,-121.7834,7.820000172,19.14999962,0.050000001,0.0115,0.140000001,13,1,2002,0,East Bennett
BSE,Lower Slough,2/25/2002,36.8215,-121.7834,18.44000053,24.73999977,0.079999998,0.0115,0.029999999,13,2,2002,0,East Bennett
BSE,Lower Slough,3/26/2002,36.8215,-121.7834,17.63999939,28.53000069,0.025,0.0115,NA,13,3,2002,0,East Bennett
BSE,Lower Slough,4/29/2002,36.8215,-121.7834,18.36000061,31.78000069,0.050000001,0.565,0.079999998,13,4,2002,0,East Bennett
BSE,Lower Slough,6/17/2002,36.8215,-121.7834,24.52000046,22.44000053,0.025,0.0678,0.050000001,13,6,2002,1,East Bennett
BSE,Lower Slough,8/26/2002,36.8215,-121.7834,19.29999924,41.84000015,0.025,0.4972,0.029999999,13,8,2002,1,East Bennett
BSE,Lower Slough,10/28/2002,36.8215,-121.7834,17.55999947,43.84999847,0.025,0.0678,NA,13,10,2002,1,East Bennett
BSE,Lower Slough,11/18/2002,36.8215,-121.7834,14.03999996,0.109999999,0.025,0.226,0.079999998,13,11,2002,0,East Bennett
BSE,Lower Slough,1/27/2003,36.8215,-121.7834,15.39999962,11.75,0.079999998,0.1582,0.07,13,1,2003,0,East Bennett
BSE,Lower Slough,2/24/2003,36.8215,-121.7834,13.85000038,27.84000015,0.079999998,0,0.050000001,13,2,2003,0,East Bennett
BSE,Lower Slough,3/24/2003,36.8215,-121.7834,17.80999947,30.27000046,0.100000001,0.113,0.180000007,13,3,2003,0,East Bennett
BSE,Lower Slough,4/29/2003,36.8215,-121.7834,18.36000061,15.69999981,0.025,0.113,0.07,13,4,2003,0,East Bennett
BSE,Lower Slough,5/19/2003,36.8215,-121.7834,19.44000053,35.18999863,0.025,0.2034,0.109999999,13,5,2003,1,East Bennett
BSE,Lower Slough,6/30/2003,36.8215,-121.7834,22.01000023,43.11999893,0.025,0.4068,0.25,13,6,2003,1,East Bennett
BSE,Lower Slough,7/20/2003,36.8215,-121.7834,21.42000008,0.140000001,0.025,0.113,0.140000001,13,7,2003,1,East Bennett
BSE,Lower Slough,8/11/2003,36.8215,-121.7834,25.71999931,49.45000076,0.025,0.1808,0.219999999,13,8,2003,1,East Bennett
BSE,Lower Slough,10/27/2003,36.8215,-121.7834,21.75,47.13999939,0.079999998,0.1808,0.015,13,10,2003,1,East Bennett
BSE,Lower Slough,12/15/2003,36.8215,-121.7834,12.07999992,34.20999908,0.319999993,0.2938,0.015,13,12,2003,0,East Bennett
BSE,Lower Slough,1/27/2004,36.8215,-121.7834,10.75,23.31999969,0.050000001,0.1808,0.050000001,13,1,2004,0,East Bennett
BSE,Lower Slough,2/23/2004,36.8215,-121.7834,14.35999966,17.20999908,0.07,0.009,0.170000002,13,2,2004,0,East Bennett
BSE,Lower Slough,3/22/2004,36.8215,-121.7834,19.90999985,9.140000343,0.050000001,0.009,0.109999999,13,3,2004,0,East Bennett
BSE,Lower Slough,5/24/2004,36.8215,-121.7834,18.65999985,32.61000061,0.170000002,0.0452,0.039999999,13,5,2004,1,East Bennett
BSE,Lower Slough,6/28/2004,36.8215,-121.7834,20.85000038,40.72000122,0.200000003,0.5198,0.159999996,13,6,2004,1,East Bennett
BSE,Lower Slough,7/19/2004,36.8215,-121.7834,21.12999916,36.50999832,0.119999997,0.565,8,13,7,2004,1,East Bennett
BSE,Lower Slough,8/23/2004,36.8215,-121.7834,21.47999954,50.43000031,0.05,0.226,0.12,13,8,2004,1,East Bennett
BSE,Lower Slough,9/27/2004,36.8215,-121.7834,19.62999916,55.81999969,0.159999996,0.452,0.6,13,9,2004,1,East Bennett
BSE,Lower Slough,11/2/2004,36.8215,-121.7834,12.43999958,33.72999954,0.150000006,0.1808,0.015,13,11,2004,0,East Bennett
BSE,Lower Slough,1/31/2005,36.8215,-121.7834,14.02999973,11.76000023,0.536,0.678,0.242,13,1,2005,0,East Bennett
BSE,Lower Slough,3/21/2005,36.8215,-121.7834,14.43999958,9.699999809,0.153,0.0904,0.108,13,3,2005,0,East Bennett
BSE,Lower Slough,4/25/2005,36.8215,-121.7834,16.95999908,12.55000019,0.3,0.3616,0.048,13,4,2005,0,East Bennett
BSE,Lower Slough,5/24/2005,36.8215,-121.7834,19.60000038,20.1,0.11,0.2486,0.14,13,5,2005,1,East Bennett
BSE,Lower Slough,6/27/2005,36.8215,-121.7834,19.34000015,33.74,0.025,0.0678,0.048,13,6,2005,1,East Bennett
BSE,Lower Slough,7/18/2005,36.8215,-121.7834,21.17000008,36.41,0.025,0.2034,0.112,13,7,2005,1,East Bennett
BSE,Lower Slough,8/24/2005,36.8215,-121.7834,18.04999924,38.11,0.025,0.007,0.369,13,8,2005,1,East Bennett
BSE,Lower Slough,9/29/2005,36.8215,-121.7834,19.95000076,40.4,0.025,0.1243,0.414,13,9,2005,1,East Bennett
BSE,Lower Slough,11/1/2005,36.8215,-121.7834,15.81999969,38.18,0.026,0.00802,0.092,13,11,2005,0,East Bennett
BSE,Lower Slough,12/6/2005,36.8215,-121.7834,10.39333312,35.50333333,0.041,0.02285,0.06,13,12,2005,0,East Bennett
BSE,Lower Slough,1/10/2006,36.8215,-121.7834,10.35500002,13.105,0.13,0.007,0.015,13,1,2006,0,East Bennett
BSE,Lower Slough,2/7/2006,36.8215,-121.7834,12.90499973,21.035,0.016,0.010951077,0.07,13,2,2006,0,East Bennett
BSE,Lower Slough,3/7/2006,36.8215,-121.7834,12.89333312,19.26666667,0.025,0.0452,0.015,13,3,2006,0,East Bennett
